OrderID,CustomerID,Customer Name,Email,Phone_no,City,Category,Product,Quantity,UnitPrice,Discount_Pct,PaymentMethod,OrderDate,Status,Rating,Average_Rating,Total_Amount,Invalid Price,Invalid Quantity,Invalid Rating,Invalid Date
ORD019607,CUST04991,Bob Reddy,Not Available,9717239658,Delhi,Clothing,Hoodie,10,597,10,Wallet,11-10-2022,Delivered,4,3.500323947,5373,Valid,Valid,Valid,Valid
ORD007121,CUST03106,Alice Sharma,alice.sharma461@gmail.com,9648552696,Chennai,Beauty,Lipstick,8,275.02,10,Credit Card,26-05-2022,Delivered,3,3.500323947,1980.14,Valid,Valid,Valid,Valid
ORD015616,CUST01448,Suresh Joshi,suresh.joshi411@gmail.com,9673951408,Chennai,Beauty,Perfume,6,491.61,0,Wallet,16-05-2022,Delivered,4,3.500323947,2949.66,Valid,Valid,Valid,Valid
ORD012253,CUST02014,Ivy Singh,ivy.singh68@gmail.com,9998486448,Mumbai,Sports,Dumbbells,8,1235.41,5,UPI,06-12-2024,Pending,4,3.500323947,9389.12,Valid,Valid,Valid,Valid
ORD012582,CUST04440,Vikas Joshi,vikas.joshi640@yahoo.com,9221730260,Nagpur,Furniture,Sofa,9,5646.47,10,UPI,08-03-2022,Shipped,4,3.500323947,45736.41,Valid,Valid,Valid,Valid
ORD007517,CUST01743,Manish Reddy,manish.reddy770@gmail.com,9470660245,Nagpur,Books,Deep Learning,5,662.19,5,Credit Card,12-12-2024,Cancelled,4,3.500323947,3145.4,Valid,Valid,Valid,Valid
ORD017598,CUST00232,Arjun Shah,arjun.shah214@yahoo.com,9286906009,Ahmedabad,Home Decor,Candle Set,7,2149.61,15,UPI,14-03-2024,Delivered,4,3.500323947,12790.18,Valid,Valid,Valid,Valid
ORD017435,CUST04096,Rahul Nair,rahul.nair834@yahoo.com,9481629012,Pune,Toys,Toy Train,10,939.84,0,Wallet,26-11-2022,Delivered,3,3.500323947,9398.4,Valid,Valid,Valid,Valid
ORD017864,CUST03076,Not Available,zara.kapoor948@gmail.com,Not Available,Indore,Automotive,Dash Cam,7,878.02,5,Wallet,20-05-2022,Delivered,3,3.500323947,5838.83,Valid,Valid,Valid,Valid
ORD005851,CUST00176,Kavya Iyer,kavya.iyer701@gmail.com,9499988492,Surat,Automotive,LED Strip,5,1410.3,20,Debit Card,25-02-2024,Delivered,5,3.500323947,5641.2,Valid,Valid,Valid,Valid
ORD014598,CUST03120,Meera Iyer,meera.iyer528@gmail.com,8576577522,Not Available,Books,Deep Learning,5,631.74,15,Debit Card,27-06-2022,Delivered,4,3.500323947,2684.9,Valid,Valid,Valid,Valid
ORD011225,CUST02813,Usha Gupta,usha.gupta943@gmail.com,8162644236,Kolkata,Furniture,Dining Table,3,1453.5,25,Net Banking,04-06-2023,Delivered,4,3.500323947,3270.38,Valid,Valid,Valid,Valid
ORD009152,CUST02031,Usha Reddy,usha.reddy822@gmail.com,9889017136,Chennai,Home Decor,Mirror,2,1097.98,15,UPI,07-04-2023,Cancelled,3,3.500323947,1866.57,Valid,Valid,Valid,Valid
ORD012416,CUST01040,Not Available,eve.shah602@gmail.com,9569221590,Indore,Clothing,Jeans,6,1185.9,5,Net Banking,11-06-2022,Shipped,4,3.500323947,6759.63,Valid,Valid,Valid,Valid
ORD004118,CUST04637,Sneha Shah,sneha.shah610@gmail.com,9281522575,Bengaluru,Electronics,Headphones,10,667.61,20,Wallet,06-01-2023,Delivered,0,3.500323947,5340.88,Valid,Valid,Invalid,Valid
ORD012814,CUST00594,Charlie Shah,charlie.shah346@gmail.com,9832058931,Lucknow,Automotive,Dash Cam,10,586.66,5,Net Banking,25-11-2024,Delivered,3,3.500323947,5573.27,Valid,Valid,Valid,Valid
ORD019297,CUST00906,Ishaan Joshi,ishaan.joshi611@gmail.com,9526711047,Hyderabad,Home Decor,Cushion Cover,8,2308.18,5,Debit Card,17-02-2023,Delivered,4,3.500323947,17542.17,Valid,Valid,Valid,Valid
ORD019380,CUST04936,Rahul Das,rahul.das881@gmail.com,9564872721,Bengaluru,Beauty,Serum,6,899.74,25,UPI,02-08-2022,Delivered,0,3.500323947,4048.83,Valid,Valid,Invalid,Valid
ORD003345,CUST00236,Hank Das,hank.das541@gmail.com,9317759132,Chennai,Home Decor,Clock,7,2466.08,5,Net Banking,13-09-2023,Delivered,5,3.500323947,16399.43,Valid,Valid,Valid,Valid
ORD006336,CUST04496,Grace Verma,grace.verma626@yahoo.com,9803043181,Jaipur,Automotive,Seat Cushion,3,1044.58,5,Debit Card,27-12-2023,Delivered,3,3.500323947,2977.05,Valid,Valid,Valid,Valid
ORD011587,CUST01805,Priya Mehta,priya.mehta787@gmail.com,9163059230,Kolkata,Toys,Toy Train,7,1251.44,20,Credit Card,23-02-2023,Cancelled,5,3.500323947,7008.06,Valid,Valid,Valid,Valid
ORD014521,CUST04624,Vikas Nair,vikas.nair858@gmail.com,9796753031,Hyderabad,Toys,Lego Set,9,358.23,10,Debit Card,25-06-2024,Shipped,4,3.500323947,2901.66,Valid,Valid,Valid,Valid
ORD018836,CUST02310,Aarav Verma,aarav.verma593@gmail.com,9564107158,Nagpur,Books,AI Primer,5,620.35,5,Cash on Delivery,20-09-2022,Delivered,5,3.500323947,2946.66,Valid,Valid,Valid,Valid
ORD013416,CUST02043,Divya Shah,divya.shah365@gmail.com,9131881198,Pune,Groceries,Coffee 200g,2,182.23,,UPI,30-01-2024,Delivered,3,3.500323947,364.46,Valid,Valid,Valid,Valid
ORD009840,CUST01783,Eve Joshi,eve.joshi592@gmail.com,9714054389,Delhi,Home Decor,Candle Set,2,1603.04,20,Net Banking,09-02-2023,Processing,4,3.500323947,2564.86,Valid,Valid,Valid,Valid
ORD011845,CUST03982,Sandeep Malhotra,sandeep.malhotra384@gmail.com,9851639685,Kolkata,Electronics,Headphones,9,2287.64,5,Cash on Delivery,16-02-2022,Shipped,2,3.500323947,19559.32,Valid,Valid,Valid,Valid
ORD005264,CUST04952,Kavya Iyer,kavya.iyer941@gmail.com,9567738584,Hyderabad,Electronics,Router,3,447.05,20,Net Banking,05-10-2022,Delivered,4,3.500323947,1072.92,Valid,Valid,Valid,Valid
ORD004054,CUST03085,Bob Menon,bob.menon883@gmail.com,9997135104,Nagpur,Books,ML Guide,5,152.07,15,Cash on Delivery,12-06-2022,Delivered,5,3.500323947,646.3,Valid,Valid,Valid,Valid
ORD017751,CUST01276,Rahul Shah,rahul.shah386@gmail.com,9993918679,Surat,Sports,Dumbbells,4,233.71,10,Wallet,03-01-2023,Delivered,3,3.500323947,841.36,Valid,Valid,Valid,Valid
ORD012246,CUST03929,Not Available,priya.kumar204@gmail.com,9365968318,Indore,Electronics,Mouse,10,1061.53,5,Cash on Delivery,02-06-2023,Shipped,5,3.500323947,10084.54,Valid,Valid,Valid,Valid
ORD018122,CUST00443,Vijay Kumar,vijay.kumar760@yahoo.com,9380533520,Mumbai,Electronics,Printer,2,725.9,5,UPI,18-02-2023,Delivered,5,3.500323947,1379.21,Valid,Valid,Valid,Valid
ORD016433,CUST04709,Charlie Shah,charlie.shah124@gmail.com,9945982064,Chennai,Groceries,Dal 1kg,9,420.94,15,Debit Card,30-09-2024,Pending,4,3.500323947,3220.19,Valid,Valid,Valid,Valid
ORD007347,CUST04309,Usha Kapoor,usha.kapoor699@gmail.com,9411786805,Surat,Furniture,Bookshelf,6,5770.93,5,UPI,05-07-2023,Shipped,2,3.500323947,32894.3,Valid,Valid,Valid,Valid
ORD001149,CUST00723,Rajan Mehta,rajan.mehta431@yahoo.com,9311324522,Chennai,Home Decor,Photo Frame,10,1211.5,5,Credit Card,02-03-2022,Delivered,1,3.500323947,11509.25,Valid,Valid,Valid,Valid
ORD013602,CUST00484,Neha Kapoor,neha.kapoor683@gmail.com,Not Available,Kanpur,Home Decor,Curtains,4,1742.95,15,Credit Card,25-02-2024,Cancelled,3,3.500323947,5926.03,Valid,Valid,Valid,Valid
ORD001854,CUST02128,Arjun Reddy,arjun.reddy703@gmail.com,8815593224,Nagpur,Sports,Running Shoes,1,1919.99,15,Cash on Delivery,12-10-2023,Delivered,2,3.500323947,1631.99,Valid,Valid,Valid,Valid
ORD001225,CUST04920,Frank Hegde,frank.hegde728@gmail.com,9359486596,Indore,Automotive,Dash Cam,2,1207.58,25,Wallet,11-07-2023,cancelled  ,5,3.500323947,1811.37,Valid,Valid,Valid,Valid
ORD017151,CUST00538,Rahul Kumar,rahul.kumar767@gmail.com,9734621312,Bengaluru,Furniture,Coffee Table,10,4365.08,10,Net Banking,22-10-2024,Cancelled,3,3.500323947,39285.72,Valid,Valid,Valid,Valid
ORD009144,CUST04264,Sandeep Gupta,sandeep.gupta860@gmail.com,9295945075,Jaipur,Electronics,Router,3,1369.98,20,Net Banking,13-10-2024,Cancelled,5,3.500323947,3287.95,Valid,Valid,Valid,Valid
ORD000083,CUST02025,Grace Shah,grace.shah510@gmail.com,9734981630,Chennai,Toys,Building Blocks,7,571.6,25,Wallet,14-01-2023,Delivered,4,3.500323947,3000.9,Valid,Valid,Valid,Valid
ORD012322,CUST00409,Sneha Joshi,sneha.joshi668@gmail.com,9826534265,Surat,Books,AI Primer,6,320.67,15,Cash on Delivery,07-11-2024,Delivered,5,3.500323947,1635.42,Valid,Valid,Valid,Valid
ORD002526,CUST03282,Tanvi Pillai,tanvi.pillai571@yahoo.com,9765999523,Ahmedabad,Furniture,Dining Table,4,1612.5,20,UPI,04-10-2022,Delivered,3,3.500323947,5160,Valid,Valid,Valid,Valid
ORD001196,CUST04031,Rahul Malhotra,rahul.malhotra779@yahoo.com,9808302199,Nagpur,Books,Deep Learning,8,187.63,5,UPI,30-03-2023,Cancelled,4,3.500323947,1425.99,Valid,Valid,Valid,Valid
ORD000136,CUST04834,Vikas Reddy,vikas.reddy125@gmail.com,9445558728,Chennai,Toys,Action Figure,3,837.1,20,Net Banking,11-10-2023,Delivered,2,3.500323947,2009.04,Valid,Valid,Valid,Valid
ORD015932,CUST02278,Kavya Patel,kavya.patel602@gmail.com,9942342567,Pune,Groceries,Salt 1kg,2,467.32,0,Debit Card,12-03-2023,Pending,3,3.500323947,934.64,Valid,Valid,Valid,Valid
ORD015088,CUST03851,Neha Gupta,neha.gupta365@yahoo.com,9922752752,Chennai,Toys,Doll,1,1716.52,15,Credit Card,26-01-2023,Delivered,3,3.500323947,1459.04,Valid,Valid,Valid,Valid
ORD012321,CUST00837,Rahul Gupta,rahul.gupta574@gmail.com,9801050732,Pune,Groceries,Coffee 200g,5,302.62,15,Wallet,12-06-2023,Pending,5,3.500323947,1286.14,Valid,Valid,Valid,Valid
ORD009178,CUST02662,Arjun Nair,arjun.nair153@yahoo.com,9251620640,Mumbai,Toys,Remote Car,3,1663.5,5,Credit Card,26-08-2026,Shipped,0,3.500323947,4740.98,Valid,Valid,Invalid,Valid
ORD000096,CUST03666,Rohit Verma,rohit.verma478@yahoo.com,9609774840,Jaipur,Clothing,Dress,7,1037.45,25,UPI,15-03-2024,Processing,4,3.500323947,5446.61,Valid,Valid,Valid,Valid
ORD002620,CUST02892,Sandeep Iyer,sandeep.iyer531@gmail.com,9464287034,Bengaluru,Home Decor,Wall Art,2,1456.7,25,Wallet,19-10-2023,Shipped,5,3.500323947,2185.05,Valid,Valid,Valid,Valid
ORD014168,CUST04086,Aditi Reddy,aditi.reddy923@gmail.com,9168053095,Delhi,Toys,Board Game,5,281.34,25,Credit Card,24-06-2023,Delivered,0,3.500323947,1055.03,Valid,Valid,Invalid,Valid
ORD000611,CUST03894,Rahul Mehta,rahul.mehta164@yahoo.com,9528500762,Lucknow,Home Decor,Cushion Cover,1,748.93,20,Debit Card,30-06-2023,Shipped,4,3.500323947,599.14,Valid,Valid,Valid,Valid
ORD018503,CUST03892,Rohit Singh,rohit.singh495@gmail.com,9730577706,Kolkata,Sports,Football,3,920.04,25,Net Banking,27-08-2023,Shipped,10,3.500323947,2070.09,Valid,Valid,Invalid,Valid
ORD015872,CUST00522,Grace Patel,grace.patel131@gmail.com,9845514528,Delhi,Books,AI Primer,2,628.28,20,Wallet,30-09-2023,Delivered,5,3.500323947,1005.25,Valid,Valid,Valid,Valid
ORD019568,CUST04621,Aarav Gupta,aarav.gupta284@yahoo.com,8466328021,Ahmedabad,Sports,Yoga Mat,4,1294.96,20,UPI,10-02-2024,Delivered,4,3.500323947,4143.87,Valid,Valid,Valid,Valid
ORD013048,CUST02011,Nikhil Menon,nikhil.menon563@gmail.com,9105176875,Indore,Clothing,Jeans,10,1347.39,10,Credit Card,12-08-2022,Delivered,5,3.500323947,12126.51,Valid,Valid,Valid,Valid
ORD004150,CUST00273,Deepa Patel,deepa.patel942@gmail.com,9636930768,Indore,Books,Finance 101,9,111.82,0,Net Banking,05-09-2024,Delivered,5,3.500323947,1006.38,Valid,Valid,Valid,Valid
ORD008277,CUST02724,Not Available,meera.hegde240@gmail.com,9388897021,Indore,Sports,Skipping Rope,5,1753.18,25,Net Banking,31-01-2022,Delivered,5,3.500323947,6574.43,Valid,Valid,Valid,Valid
ORD014033,CUST01012,Ivy Singh,ivy.singh797@gmail.com,9872038180,Kolkata,Beauty,Sunscreen,7,866.9,0,Credit Card,31-01-2023,Shipped,3,3.500323947,6068.3,Valid,Valid,Valid,Valid
ORD016779,CUST02159,Kiran Hegde,kiran.hegde734@gmail.com,9201031273,Nagpur,Sports,Badminton Set,2,1435.68,25,Wallet,02-05-2023,Delivered,5,3.500323947,2153.52,Valid,Valid,Valid,Valid
ORD014580,CUST02978,Suresh Joshi,suresh.joshi613@gmail.com,9868822693,Kanpur,Books,Python Basics,6,799.21,15,Debit Card,12-02-2022,Returned,0,3.500323947,4075.97,Valid,Valid,Invalid,Valid
ORD006792,CUST03799,Aditi Patel,aditi.patel27@yahoo.com,9650752862,Ahmedabad,Toys,Doll,5,182.23,0,Net Banking,20-01-2022,Delivered,4,3.500323947,911.15,Valid,Valid,Valid,Valid
ORD010164,CUST04643,Alice Gupta,alice.gupta691@gmail.com,9897437058,Jaipur,Home Decor,Curtains,3,320.91,0,Net Banking,05-10-2024,Pending,4,3.500323947,962.73,Valid,Valid,Valid,Valid
ORD013341,CUST01398,Neha Das,neha.das541@gmail.com,9239968033,Jaipur,Groceries,Tea 500g,6,254.36,200,Wallet,14-10-2024,Shipped,5,3.500323947,-1526.16,Valid,Valid,Valid,Valid
ORD003016,CUST03172,Diana Rao,diana.rao381@yahoo.com,9541271073,Kanpur,Home Decor,Clock,9,579.46,25,Cash on Delivery,11-08-2023,Delivered,5,3.500323947,3911.36,Valid,Valid,Valid,Valid
ORD015384,CUST02430,Harsha Kapoor,harsha.kapoor414@gmail.com,9245417120,Kanpur,Books,Deep Learning,5,778.18,0,Net Banking,09-01-2023,Delivered,5,3.500323947,3890.9,Valid,Valid,Valid,Valid
ORD018974,CUST01292,Arjun Gupta,arjun.gupta121@gmail.com,9306636503,Chennai,Books,ML Guide,1,251.41,5,UPI,25-02-2022,Returned,3,3.500323947,238.84,Valid,Valid,Valid,Valid
ORD008018,CUST03403,Deepa Kapoor,deepa.kapoor959@gmail.com,9475119808,Jaipur,Clothing,Jacket,9,1319.8,5,Credit Card,20-11-2024,Processing,2,3.500323947,11284.29,Valid,Valid,Valid,Valid
ORD015134,CUST01030,Meera Patel,meera.patel175@gmail.com,9198814311,Jaipur,Clothing,Blazer,9,887.55,5,Wallet,03-09-2024,Delivered,3,3.500323947,7588.55,Valid,Valid,Valid,Valid
ORD013151,CUST04703,Vijay Hegde,vijay.hegde609@gmail.com,9671755659,Hyderabad,Toys,Remote Car,8,1328.94,20,Debit Card,20-10-2023,Delivered,4,3.500323947,8505.22,Valid,Valid,Valid,Valid
ORD015998,CUST04035,Sandeep Hegde,sandeep.hegde936@gmail.com,9619194324,Kanpur,Automotive,Polish Kit,6,1398.71,5,UPI,29-05-2024,Delivered,3,3.500323947,7972.65,Valid,Valid,Valid,Valid
ORD007117,CUST03323,Neha Verma,neha.verma417@yahoo.com,9690612082,Lucknow,Home Decor,Table Runner,5,1663.13,5,Wallet,11-07-2023,Returned,3,3.500323947,7899.87,Valid,Valid,Valid,Valid
ORD000348,CUST00918,Rajan Iyer,rajan.iyer297@yahoo.com,9705642315,Jaipur,Sports,Badminton Set,10,891.69,10,Wallet,08-10-2024,Delivered,4,3.500323947,8025.21,Valid,Valid,Valid,Valid
ORD000234,CUST02908,Eve Singh,Not Available,8112952326,Pune,Sports,Football,5,1687.03,10,Cash on Delivery,17-08-2024,Delivered,5,3.500323947,7591.64,Valid,Valid,Valid,Valid
ORD005353,CUST01971,Kiran Reddy,kiran.reddy647@yahoo.com,phone number,Kanpur,Home Decor,Wall Art,1,1490.13,25,Wallet,27-03-2022,Delivered,1,3.500323947,1117.6,Valid,Valid,Valid,Valid
ORD011938,CUST03525,Rohit Das,rohit.das257@gmail.com,ABCDEFGHIJ,Ahmedabad,Beauty,Sunscreen,1,323.19,0,Debit Card,31-03-2023,Pending,5,3.500323947,323.19,Valid,Valid,Valid,Valid
ORD018292,CUST02811,Suresh Sharma,suresh.sharma270@gmail.com,9333080025,Bengaluru,Toys,Puzzle,4,1014.78,20,Debit Card,17-03-2024,Delivered,2,3.500323947,3247.3,Valid,Valid,Valid,Valid
ORD005045,CUST02324,Priya Iyer,priya.iyer692@gmail.com,9862280790,Delhi,Clothing,Jeans,1,317.34,10,Net Banking,02-02-2023,Shipped,0,3.500323947,285.61,Valid,Valid,Invalid,Valid
ORD012841,CUST02265,Jack Shah,jack.shah973@gmail.com,9694260845,Surat,Books,Python Basics,7,521.93,10,UPI,10-11-2024,Cancelled,5,3.500323947,3288.16,Valid,Valid,Valid,Valid
ORD007222,CUST03329,Vijay Nair,vijay.nair191@yahoo.com,Not Available,Mumbai,Automotive,Seat Cushion,9,1028.43,20,Wallet,02-04-2023,Processing,3,3.500323947,7404.7,Valid,Valid,Valid,Valid
ORD005898,CUST03060,Hank Joshi,hank.joshi488@gmail.com,9612222860,Kolkata,Home Decor,Curtains,2,1320.32,0,Cash on Delivery,21-01-2022,Cancelled,1,3.500323947,2640.64,Valid,Valid,Valid,Valid
ORD000561,CUST01872,Bob Joshi,bob.joshi461@gmail.com,9993591660,Jaipur,Clothing,Jacket,10,395.92,10,Debit Card,18-12-2023,Delivered,4,3.500323947,3563.28,Valid,Valid,Valid,Valid
ORD015256,CUST01661,Zara Kapoor,zara.kapoor479@yahoo.com,9938237914,Mumbai,Beauty,Hair Oil,5,577.26,0,Credit Card,15-09-2022,Returned,4,3.500323947,2886.3,Valid,Valid,Valid,Valid
ORD011908,CUST02982,Kiran Hegde,kiran.hegde242@gmail.com,8525734014,Indore,Toys,Lego Set,7,829.25,10,Cash on Delivery,01-11-2022,Delivered,4,3.500323947,5224.28,Valid,Valid,Valid,Valid
ORD008195,CUST02541,Eve Malhotra,eve.malhotra369@yahoo.com,ABCDEFGHIJ,Kolkata,Automotive,Tire Inflator,9,1286.27,0,Net Banking,24-01-2022,Delivered,5,3.500323947,11576.43,Valid,Valid,Valid,Valid
ORD017310,CUST03576,Anjali Kapoor,anjali.kapoor251@gmail.com,9720418955,Bengaluru,Beauty,Foundation,3,772.65,25,UPI,27-12-2024,Processing,4,3.500323947,1738.46,Valid,Valid,Valid,Valid
ORD018532,CUST01621,Meera Mehta,meera.mehta738@gmail.com,9910977393,Chennai,Clothing,Salwar,4,1132.83,10,UPI,04-07-2022,Pending,4,3.500323947,4078.19,Valid,Valid,Valid,Valid
ORD019236,CUST02180,Aditi Iyer,aditi.iyer993@gmail.com,8221895541,Lucknow,Beauty,Sunscreen,9,941.41,15,Credit Card,20-06-2024,Delivered,2,3.500323947,7201.79,Valid,Valid,Valid,Valid
ORD009285,CUST04961,Diana Sharma,double@@test.com,9972841746,Ahmedabad,Toys,Doll,10,1537.08,10,Net Banking,20-04-2024,Delivered,5,3.500323947,13833.72,Valid,Valid,Valid,Valid
ORD009445,CUST01423,Manish Nair,manish.nair920@gmail.com,9104577747,Surat,Home Decor,Cushion Cover,7,1974.52,15,Cash on Delivery,07-04-2022,Delivered,0,3.500323947,11748.39,Valid,Valid,Invalid,Valid
ORD016608,CUST03389,Jack Das,jack.das908@gmail.com,9831651018,Kanpur,Toys,Building Blocks,7,1083.23,0,Net Banking,29-01-2024,Delivered,5,3.500323947,7582.61,Valid,Valid,Valid,Valid
ORD013185,CUST04450,Kiran Nair,kiran.nair51@gmail.com,9303750116,Kanpur,Books,AI Primer,4,246.64,15,Credit Card,21-11-2023,Returned,4,3.500323947,838.58,Valid,Valid,Valid,Valid
ORD007590,CUST00397,Aarav Singh,aarav.singh172@yahoo.com,9166881086,Ahmedabad,Toys,Remote Car,6,952.92,5,Wallet,15-05-2024,Pending,4,3.500323947,5431.64,Valid,Valid,Valid,Valid
ORD012807,CUST03068,Zara Reddy,zara.reddy471@gmail.com,9908839567,Ahmedabad,Books,Web Dev Book,8,263.63,15,Credit Card,14-02-2022,Delivered,4,3.500323947,1792.68,Valid,Valid,Valid,Valid
ORD006367,CUST02611,Neha Verma,neha.verma695@gmail.com,9802119837,Mumbai,Books,SQL Handbook,4,168.66,15,Net Banking,30-03-2023,Delivered,1,3.500323947,573.44,Valid,Valid,Valid,Valid
ORD017464,CUST02146,Aarav Mehta,aarav.mehta201@gmail.com,9618126927,Bengaluru,Groceries,Oil 1L,1,170,20,Net Banking,14-11-2024,Delivered,5,3.500323947,136,Valid,Valid,Valid,Valid
ORD015511,CUST03181,Aditi Das,Not Available,9768875662,Delhi,Clothing,Blazer,8,182.16,25,Cash on Delivery,04-12-2023,Shipped,5,3.500323947,1092.96,Valid,Valid,Valid,Valid
ORD006559,CUST02025,Aarav Reddy,aarav.reddy813@gmail.com,9162929802,Chennai,Automotive,Car Cover,10,518.13,10,UPI,11-02-2023,Delivered,2,3.500323947,4663.17,Valid,Valid,Valid,Valid
ORD015224,CUST03195,Aarav Nair,aarav.nair228@gmail.com,9356712686,Delhi,Home Decor,Clock,7,1197.59,10,Cash on Delivery,17-04-2022,Delivered,4,3.500323947,7544.82,Valid,Valid,Valid,Valid
ORD000486,CUST02958,Deepa Shah,deepa.shah934@gmail.com,9854859314,Jaipur,Home Decor,Mirror,10,1410.58,5,Debit Card,03-11-2023,Delivered,4,3.500323947,13400.51,Valid,Valid,Valid,Valid
ORD002640,CUST01477,Sanjay Rao,sanjay.rao578@gmail.com,9630367507,Mumbai,Electronics,Printer,1,1236.38,5,Credit Card,26-11-2023,Cancelled,4,3.500323947,1174.56,Valid,Valid,Valid,Valid
ORD010964,CUST01023,Tanvi Sharma,tanvi.sharma745@gmail.com,9782380430,Chennai,Electronics,Smart TV,3,2119.96,20,Credit Card,12-09-2023,Delivered,2,3.500323947,5087.9,Valid,Valid,Valid,Valid
ORD016100,CUST03740,Anjali Pillai,anjali.pillai330@gmail.com,9957557768,Not Available,Beauty,Serum,1,940.21,20,UPI,11-08-2024,Delivered,4,3.500323947,752.17,Valid,Valid,Valid,Valid
ORD006453,CUST01386,Nikhil Hegde,nikhil.hegde612@gmail.com,9804576576,Jaipur,Groceries,Spices Mix,1,490.75,5,Debit Card,08-06-2023,Returned,4,3.500323947,466.21,Valid,Valid,Valid,Valid
ORD018427,CUST00275,Jack Joshi,jack.joshi637@gmail.com,8237361362,Ahmedabad,Home Decor,Table Runner,10,1185.58,,Net Banking,31-08-2022,Cancelled,2,3.500323947,11855.8,Valid,Valid,Valid,Valid
ORD003734,CUST02047,Priya Hegde,priya.hegde39@gmail.com,9326641313,Surat,Furniture,Chair,9,1368.75,0,Net Banking,16-07-2024,Delivered,5,3.500323947,12318.75,Valid,Valid,Valid,Valid
ORD014631,CUST02247,Diana Reddy,Not Available,9876484517,Kanpur,Clothing,Hoodie,3,903.12,25,Credit Card,12-03-2024,Cancelled,5,3.500323947,2032.02,Valid,Valid,Valid,Valid
ORD010434,CUST02662,Aditi Patel,aditi.patel500@gmail.com,8395061140,Jaipur,Toys,Lego Set,3,1708.24,5,Credit Card,15-12-2024,Delivered,5,3.500323947,4868.48,Valid,Valid,Valid,Valid
ORD012988,CUST04215,Jack Verma,jack.verma341@yahoo.com,9253140132,Jaipur,Electronics,Keyboard,10,1892.37,10,UPI,15-03-2023,Delivered,5,3.500323947,17031.33,Valid,Valid,Valid,Valid
ORD010213,CUST00173,Priya Kumar,priya.kumar950@yahoo.com,9210596249,Ahmedabad,Sports,Skipping Rope,8,372.62,15,UPI,18-07-2023,Delivered,5,3.500323947,2533.82,Valid,Valid,Valid,Valid
ORD009222,CUST03122,Divya Sharma,divya.sharma273@gmail.com,9543359883,Indore,Beauty,Perfume,4,277.02,25,Net Banking,22-08-2023,Pending,3,3.500323947,831.06,Valid,Valid,Valid,Valid
ORD007513,CUST04402,Sneha Pillai,sneha.pillai84@gmail.com,9330331160,Hyderabad,Groceries,Oil 1L,9,187.16,25,Credit Card,06-11-2024,Pending,5,3.500323947,1263.33,Valid,Valid,Valid,Valid
ORD011445,CUST02270,Divya Reddy,divya.reddy21@gmail.com,9663790170,Nagpur,Toys,Action Figure,10,527.56,15,Wallet,10-11-2023,Delivered,4,3.500323947,4484.26,Valid,Valid,Valid,Valid
ORD006102,CUST01215,Neha Kumar,neha.kumar107@gmail.com,8601965308,Mumbai,Sports,Swimming Goggles,4,894.47,20,Cash on Delivery,28-12-2024,Processing,4,3.500323947,2862.3,Valid,Valid,Valid,Valid
ORD011828,CUST00828,Pooja Malhotra,pooja.malhotra861@gmail.com,9523987341,Lucknow,Home Decor,Curtains,4,2241.5,20,Credit Card,03-07-2024,Processing,4,3.500323947,7172.8,Valid,Valid,Valid,Valid
ORD012576,CUST04407,Priya Verma,priya.verma183@gmail.com,9894013424,Not Available,Clothing,Saree,8,1172.43,10,UPI,01-02-2022,Pending,3,3.500323947,8441.5,Valid,Valid,Valid,Valid
ORD014927,CUST00330,Charlie Verma,charlie.verma665@gmail.com,9584647485,Kolkata,Beauty,Body Lotion,6,312,10,Cash on Delivery,15-05-2023,Pending,4,3.500323947,1684.8,Valid,Valid,Valid,Valid
ORD014459,CUST04867,Rajan Kapoor,rajan.kapoor472@yahoo.com,9877105538,Chennai,Sports,Yoga Mat,2,1485.88,10,Cash on Delivery,31-10-2023,Delivered,3,3.500323947,2674.58,Valid,Valid,Valid,Valid
ORD017063,CUST03613,Ivy Iyer,ivy.iyer100@gmail.com,9980420389,Not Available,Sports,Badminton Set,6,955.6,,Wallet,10-03-2024,Delivered,2,3.500323947,5733.6,Valid,Valid,Valid,Valid
ORD011171,CUST04012,Rohit Kumar,rohit.kumar400@yahoo.com,9969653265,Pune,Sports,Cricket Bat,7,1499.1,10,Credit Card,19-11-2024,Delivered,5,3.500323947,9444.33,Valid,Valid,Valid,Valid
ORD014317,CUST02080,Vikas Menon,vikas.menon468@yahoo.com,9798723087,Kanpur,Automotive,Floor Mat,3,1187.06,5,Credit Card,13-07-2024,Delivered,2,3.500323947,3383.12,Valid,Valid,Valid,Valid
ORD007930,CUST02700,Harsha Shah,harsha.shah798@gmail.com,Not Available,Bengaluru,Beauty,Moisturizer,10,634.2,25,Wallet,08-03-2022,Delivered,0,3.500323947,4756.5,Valid,Valid,Invalid,Valid
ORD008010,CUST01643,Bob Sharma,bob.sharma604@gmail.com,9350894664,Surat,Clothing,Jeans,2,376.15,5,Debit Card,19-09-2024,Delivered,4,3.500323947,714.69,Valid,Valid,Valid,Valid
ORD018069,CUST01447,Bob Kumar,bob.kumar439@gmail.com,9420637541,Delhi,Electronics,Camera,2,414.42,25,Credit Card,30-04-2023,Delivered,1,3.500323947,621.63,Valid,Valid,Valid,Valid
ORD007869,CUST03755,Grace Pillai,grace.pillai910@yahoo.com,9521453745,Kanpur,Sports,Badminton Set,7,1374.06,5,UPI,09-08-2023,Delivered,0,3.500323947,9137.5,Valid,Valid,Invalid,Valid
